u,g,r,i,z,class,z1,zerr
18.24409,17.96644,18.00524,18.00879,18.02786,QSO,0.6901965,0.0001203282
19.00513,17.81948,17.30538,16.99667,16.76254,GALAXY,0.03713182,7.078719E-06
19.21646,17.6398,16.74452,16.29214,15.97335,GALAXY,0.1385296,2.022344E-05
19.502,18.18787,17.55442,17.15635,16.90435,GALAXY,0.0687477,8.929526E-06
18.86205,17.97748,17.79625,17.66211,17.54512,GALAXY,0.03132377,6.803988E-06
18.6821,17.53266,16.89881,16.51894,16.32202,GALAXY,0.1387566,1.847156E-05
19.34752,17.45937,16.48672,16.07704,15.73124,GALAXY,0.1097481,2.34568E-05
17.8838,17.6503,17.59243,16.63215,17.00049,QSO,0.08874598,2.944058E-05
19.26636,18.433,17.75134,17.29318,17.06886,GALAXY,0.1884286,1.128829E-05
18.5546,17.62008,17.24658,16.83059,16.73331,GALAXY,0.07323273,6.762206E-06
18.16456,16.26351,15.3992,14.96675,14.66253,GALAXY,0.03385923,1.118741E-05
19.28294,18.0596,17.24359,16.80118,16.51879,GALAXY,0.1685803,2.08347E-05
18.12015,16.68202,15.96812,15.589,15.31342,GALAXY,0.0761511,2.21438E-05
18.78641,16.61893,15.61098,15.17939,14.77056,GALAXY,0.07460194,1.542286E-05
19.54379,18.65969,18.4086,18.0667,18.0813,GALAXY,0.07097574,4.795304E-06
19.37219,17.32876,16.26651,15.7787,15.39177,GALAXY,0.08878686,1.629903E-05
18.31718,16.39414,15.5279,15.10513,14.76291,GALAXY,0.05422093,9.226676E-06
18.50956,16.71878,15.81077,15.35087,14.97813,GALAXY,0.06719618,1.566794E-05
18.74174,18.66683,18.61358,18.36504,18.32584,QSO,1.764235,0.0003488504
19.50433,18.03406,17.19878,16.81521,16.54669,GALAXY,0.1234737,3.723051E-05
19.12416,17.85165,17.28809,16.88664,16.67863,GALAXY,0.08807661,9.106246E-06
19.56046,18.34104,17.85068,17.54167,17.35865,GALAXY,0.08795521,1.016174E-05
19.17785,18.28459,17.97388,17.52528,17.65093,GALAXY,0,0
18.28002,17.18622,16.84027,16.63036,16.5028,GALAXY,0.03819798,5.541545E-06
19.05935,17.3158,16.38828,15.89145,15.50488,GALAXY,0.07314733,1.831032E-05
18.20983,16.69104,15.86327,15.4214,15.10525,GALAXY,0.09185827,1.247002E-05
19.30831,18.00779,17.536,17.25857,17.13581,GALAXY,0.07524373,1.458076E-05
17.78222,15.98006,15.14289,14.72414,14.39111,GALAXY,0.03065347,1.025764E-05
19.11339,17.1776,16.24781,15.84646,15.51642,GALAXY,0.04219947,1.15968E-05
16.72137,14.78635,13.83324,13.36124,12.97208,GALAXY,0,0
18.00811,16.79153,16.33331,16.06947,15.94384,GALAXY,0.03664768,6.911769E-06
17.98192,16.27993,15.448,15.03254,14.70315,GALAXY,0.04319328,1.572058E-05
17.55475,16.9994,16.93646,16.62812,16.65299,GALAXY,0.07579088,8.359915E-06
18.48254,17.33532,16.38605,15.92414,15.56252,GALAXY,0.1497269,3.258557E-05
18.02446,16.03576,15.02817,14.58827,14.22851,GALAXY,0.0910366,1.578875E-05
18.43131,16.86567,16.30047,16.01751,15.82694,GALAXY,0.03475681,2.650245E-05
19.38604,17.8854,17.02434,16.51724,16.13279,GALAXY,0,0
18.30689,17.09576,16.64677,16.37351,16.21715,GALAXY,0.05118778,8.694086E-06
19.4702,17.63863,16.81515,16.40038,16.0833,GALAXY,0.06202249,1.875242E-05
18.71865,17.26502,16.55825,16.13989,15.84213,GALAXY,0.07850438,7.44413E-06
19.25901,18.06253,17.4033,17.0269,16.80106,GALAXY,0.1333675,1.12652E-05
19.18896,18.16297,17.65209,17.35423,17.19716,GALAXY,0.1336517,7.589347E-06
19.42434,19.23247,19.04036,19.0228,19.11574,QSO,1.330292,0.000684045
18.58486,17.01735,16.26476,15.85765,15.54064,GALAXY,0.1005706,7.992445E-06
19.42232,18.08327,17.39345,16.94612,16.65026,GALAXY,0.0750941,4.733796E-06
18.57167,18.0545,18.00428,17.99164,17.90224,QSO,2.291301,0.0001914554
19.39955,17.74367,16.86722,16.42845,16.09407,GALAXY,0.1071707,2.120378E-05
19.19219,18.65874,18.45742,18.37448,18.48261,QSO,1.511629,0.0005686928
18.99977,17.17029,16.29853,15.8738,15.51457,GALAXY,0.0431419,1.460755E-05
17.14891,15.59645,14.93297,14.59584,14.30933,GALAXY,0.03112286,1.194364E-05
18.51258,16.57791,15.6615,15.2302,14.89817,GALAXY,0.07073001,1.283895E-05
19.47924,18.83541,18.73797,18.70869,18.54327,QSO,2.432141,0.0002139094
19.052,17.11044,16.11915,15.65505,15.2928,GALAXY,0.08195824,2.426529E-05
19.39009,18.14434,17.57428,17.21284,16.98069,GALAXY,0.102866,9.986866E-06
19.29725,17.25493,16.22214,15.76741,15.3988,GALAXY,0.10976,2.154801E-05
18.46191,16.81441,15.9545,15.52864,15.18659,GALAXY,0.07253259,1.297853E-05
17.53381,15.71236,14.8432,14.36056,13.98501,GALAXY,0.0535064,1.201864E-05
18.97274,17.50046,16.63844,16.17577,15.84482,GALAXY,0.1551825,1.261575E-05
19.40849,18.18182,17.58193,17.18368,16.9536,GALAXY,0.1221691,5.481996E-06
19.47612,19.41209,19.15018,19.19969,19.36204,QSO,1.233077,0.0004080746
19.49767,17.768,17.01359,16.64088,16.39038,GALAXY,0.03632649,2.018714E-05
19.4735,19.55905,19.55761,19.38123,19.13635,QSO,1.957854,0.0002316905
17.5182,16.08591,15.38546,14.9726,14.69627,GALAXY,0.06602184,1.416309E-05
17.3158,15.37504,14.6007,14.19859,13.92839,GALAXY,0.03000876,1.111583E-05
18.72152,17.31961,16.61992,16.19581,15.91847,GALAXY,0.0854068,1.340853E-05
18.90438,17.40206,16.61754,16.22812,15.94221,GALAXY,0.08793589,2.338986E-05
17.2454,17.05284,16.81671,16.04254,16.35651,QSO,0.126024,2.987308E-05
19.19948,19.16228,18.89708,18.80015,18.63064,QSO,0.9491388,0.0004723486
19.36547,18.29869,17.88736,17.5718,17.46773,GALAXY,0.08755758,7.480746E-06
19.41457,17.97749,17.25951,16.85678,16.60597,GALAXY,0.07899468,2.635698E-05
19.41659,18.10637,17.4616,17.13737,16.95907,GALAXY,0.1241459,1.041714E-05
18.2269,16.22079,15.30087,14.87847,14.56006,GALAXY,0.04528538,1.082621E-05
17.13375,15.82264,15.26515,14.90134,14.68253,GALAXY,0.07093798,9.019588E-06
19.46941,19.06145,18.84705,18.73973,18.70796,QSO,1.214548,0.0002662085
17.92288,17.58272,17.65773,17.61243,17.7701,QSO,0.6208683,3.127311E-05
19.59565,18.31719,17.81783,17.49451,17.29143,GALAXY,0.06543803,7.343543E-06
17.11572,16.12768,15.71291,15.52569,15.36291,GALAXY,0.02559828,6.99343E-06
18.56054,17.25253,16.57313,16.19157,15.84818,GALAXY,0.1085852,1.173417E-05
18.64322,16.91173,16.10579,15.71358,15.39622,GALAXY,0.05060425,1.679457E-05
19.13803,17.99103,17.52371,17.20403,17.02745,GALAXY,0.09370439,1.008775E-05
18.9342,18.12094,17.84688,17.75074,17.61808,GALAXY,0.006262565,5.341149E-06
18.85555,17.17965,16.25155,15.81125,15.44904,GALAXY,0.126809,2.914628E-05
19.55144,18.1438,17.86394,17.69048,17.7074,GALAXY,0.05040114,1.350719E-05
18.01162,17.91405,17.74673,17.7612,17.82127,QSO,1.160468,0.0002468554
15.96587,13.94134,13.09484,12.70965,12.431,GALAXY,0.03412361,1.205151E-05
19.53759,18.21349,17.53794,17.13436,16.92585,GALAXY,0.1633622,1.415952E-05
17.29127,15.47115,14.59764,14.16405,13.84546,GALAXY,0.03385178,1.021394E-05
16.96792,15.68141,14.9865,14.58458,14.30371,GALAXY,0.09118494,1.611611E-05
19.04171,17.33279,16.50575,16.11974,15.80664,GALAXY,0.04250193,1.817748E-05
17.1231,15.31341,14.49804,14.10968,13.82499,GALAXY,0.03727409,7.68857E-06
17.87323,16.67237,16.3867,16.22408,16.21825,GALAXY,0.04201382,1.354705E-05
19.32162,17.46989,16.60314,16.20881,15.87881,GALAXY,0.0461002,1.688214E-05
18.94536,17.78387,17.18538,16.82023,16.62227,GALAXY,0.119022,7.189494E-06
19.10292,17.74494,17.01121,16.60225,16.36005,GALAXY,0.1086471,2.290421E-05
19.30436,18.14059,17.5116,17.11331,16.91499,GALAXY,0.1502497,9.178E-06
19.32906,17.41834,16.54054,16.00323,15.62113,GALAXY,0.0432361,2.640278E-05
18.26476,17.41103,16.85954,16.42925,16.24113,QSO,0.07578007,2.639426E-05
17.59129,15.75118,14.92684,14.52524,14.20325,GALAXY,0.03595431,1.190969E-05
18.94652,16.92785,15.95997,15.4956,15.14784,GALAXY,0.09507152,2.247087E-05
19.36652,18.09575,17.48059,17.10551,16.85537,GALAXY,0.06681093,1.276644E-05
16.6118,15.53523,15.14404,14.86972,14.67032,GALAXY,0.03302839,7.529046E-06
18.70619,17.315,16.58634,16.19874,15.92136,GALAXY,0.08632006,1.266592E-05
19.14508,17.43153,16.60186,16.19969,15.89501,GALAXY,0.03435324,1.849301E-05
19.06453,17.09426,16.17489,15.7595,15.42515,GALAXY,0.07488136,1.204096E-05
19.53436,17.66141,16.7894,16.36245,16.02171,GALAXY,0.04106251,1.678377E-05
17.76152,16.6957,16.26832,16.00948,15.82434,GALAXY,0.04778541,1.107595E-05
19.52246,18.03226,17.14518,16.71039,16.39628,GALAXY,0.1496698,3.123636E-05
18.05839,16.31956,15.47988,15.05831,14.71564,GALAXY,0.03904339,1.036165E-05
18.72395,17.90016,17.5678,17.25236,17.19022,GALAXY,0.1208336,7.249902E-06
19.58199,18.19622,17.87162,17.65767,17.66298,GALAXY,0.05457074,8.381857E-06
18.36748,17.11104,16.5768,16.16505,15.99346,GALAXY,0.06282775,4.004963E-06
17.31471,15.58975,14.8621,14.49791,14.19079,GALAXY,0.03490829,8.961341E-06
19.41048,17.47473,16.50088,16.0573,15.71157,GALAXY,0.0873922,2.466695E-05
19.31523,17.45811,16.44344,15.99203,15.63271,GALAXY,0.1151355,1.942052E-05
19.11594,18.04064,17.42895,17.08296,16.83781,GALAXY,0.1021011,1.663315E-05
18.55077,16.67708,15.78228,15.33106,14.96767,GALAXY,0.04213839,1.937713E-05
19.52925,18.14381,17.44329,17.04401,16.76815,GALAXY,0.09054128,1.27186E-05
19.20782,18.13349,17.74706,17.52186,17.373,GALAXY,0.03290546,5.942582E-06
18.45597,16.55023,15.67697,15.26178,14.95009,GALAXY,0.03924829,1.178899E-05
18.98886,18.66393,18.56736,18.47338,18.08694,QSO,0.397205,4.551217E-05
18.79083,16.82999,15.86506,15.42875,15.06782,GALAXY,0.09027267,1.660113E-05
18.84153,17.74287,17.35833,17.04382,16.86062,GALAXY,0.09132101,7.461222E-06
17.87942,16.70871,16.29902,16.04619,15.9402,GALAXY,0.03956682,9.910482E-06
19.58559,18.14452,17.73985,17.47352,17.38914,GALAXY,0,0
19.03384,18.60098,18.61157,18.63777,18.54497,QSO,0.744748,0.0001464419
18.29148,16.32912,15.43796,15.01633,14.69317,GALAXY,0.06483889,1.339641E-05
19.56454,18.0871,17.28344,16.80448,16.50094,GALAXY,0.1527446,1.871493E-05
18.27177,16.21677,15.25197,14.79213,14.39742,GALAXY,0.03711186,1.160187E-05
18.48505,16.68742,15.68604,15.30811,14.89671,GALAXY,0.06731728,1.335152E-05
19.58756,19.45756,19.01159,18.88405,19.05731,QSO,1.136067,0.0001466189
19.36315,17.59996,16.70225,16.29783,15.96751,GALAXY,0.07652745,2.1577E-05
19.35957,18.7032,18.49026,18.2171,18.29543,GALAXY,0.1222526,5.251897E-06
19.03569,17.96509,17.64805,17.44288,17.34091,GALAXY,0.05627329,1.018378E-05
18.89186,18.77843,18.69612,19.43391,18.34961,QSO,1.98843,0.00037651
19.30604,18.30342,17.90294,17.66971,17.54601,GALAXY,0.06889667,5.112804E-06
17.75437,16.37608,15.69739,15.31544,14.96037,GALAXY,0.03280323,7.566811E-06
19.30396,17.90978,17.3391,16.97143,16.8371,GALAXY,0.0246454,8.265271E-06
17.56901,16.11033,15.31427,14.88836,14.54857,GALAXY,0.02572072,7.666516E-06
16.63296,15.32729,14.6805,14.33003,14.10882,GALAXY,0.02517235,1.241962E-05
19.32076,17.82817,17.11903,16.73326,16.52525,GALAXY,0.0788858,3.96094E-05
19.44766,17.52287,16.4439,15.97543,15.60695,GALAXY,0.1337638,1.340274E-05
19.58396,18.59425,18.22992,17.89231,17.79278,GALAXY,0.08550438,6.406159E-06
18.57095,16.58464,15.65961,15.23071,14.87922,GALAXY,0.05135744,1.47036E-05
18.55453,16.68065,15.84092,15.38711,15.05668,GALAXY,0.08516158,1.227251E-05
18.46008,17.33953,16.7563,16.37853,16.12508,GALAXY,0.05667935,8.007522E-06
18.45455,16.94073,16.1629,15.74588,15.41726,GALAXY,0.04977439,8.466073E-06
18.63598,16.74531,15.7839,15.3248,14.96499,GALAXY,0.0856413,1.229476E-05
19.54278,18.159,16.71605,16.17827,15.96181,GALAXY,0.08189432,1.5727E-05
18.64591,17.3633,16.641,16.16864,15.84108,GALAXY,0.04820611,2.73939E-06
19.30854,18.09102,17.54828,17.27576,17.07783,GALAXY,0.05213557,1.556289E-05
19.38853,17.32515,16.37217,15.89144,15.54706,GALAXY,0.05492329,1.074832E-05
18.54111,17.29383,16.67381,16.30787,16.06671,GALAXY,0.05303077,1.036064E-05
19.43249,19.2882,19.19167,19.01293,18.66418,QSO,2.101867,0.0002866822
19.38652,17.38771,16.5121,15.97014,15.52038,GALAXY,0.04989396,2.927444E-05
19.36602,19.02429,18.75838,18.56195,18.51947,QSO,1.437831,0.0002178526
19.4321,19.43276,19.18843,19.20727,19.23048,QSO,1.145283,0.0003129353
19.45873,18.87266,18.72718,18.68669,18.48572,QSO,2.233355,0.000150875
19.31119,18.13124,17.5507,17.18389,16.98645,GALAXY,0.1326234,7.912655E-06
19.55895,19.22136,19.10027,19.05952,18.88776,QSO,2.03343,0.0005199062
19.45242,17.85345,17.06886,16.63265,16.35557,GALAXY,0.1064367,1.059033E-05
19.00904,18.4407,18.38151,18.31738,18.05974,QSO,2.308053,0.0001529951
18.28293,17.15213,16.74568,16.50096,16.32168,GALAXY,0.03393813,6.485451E-06
17.37183,16.2486,15.8577,15.61924,15.49661,GALAXY,0.03316988,6.234588E-06
18.83145,17.52964,16.97825,16.73999,16.60902,GALAXY,0.03378787,1.803395E-05
19.28713,17.32706,16.38784,15.93156,15.56689,GALAXY,0.05202233,9.554449E-06
19.55333,18.39859,17.92336,17.59711,17.54804,GALAXY,0.04689413,1.208772E-05
18.61044,17.66792,17.00392,16.60108,16.35798,GALAXY,0.0577082,9.125809E-06
18.91446,17.83506,17.43519,17.13525,17.02841,GALAXY,0.1065342,6.933391E-06
19.13236,18.87234,18.75291,18.87383,18.39231,QSO,2.077524,0.0002556272
18.45198,17.12134,16.48526,16.06147,15.81343,GALAXY,0.07542698,6.207076E-06
19.57631,18.34004,17.63517,17.2234,17.01786,GALAXY,0.1208858,1.219715E-05
18.29955,16.66687,15.75831,15.29836,14.96427,GALAXY,0.0861843,1.711743E-05
19.34745,17.49424,16.50293,16.05139,15.73611,GALAXY,0.1070973,2.245926E-05
19.20787,18.23195,17.91893,17.68966,17.55822,GALAXY,0.04758136,5.901391E-06
18.80159,16.97304,16.32971,15.97348,15.65455,GALAXY,0.03369463,7.254861E-06
18.83145,17.00639,16.19716,15.79808,15.49184,GALAXY,0.06402351,2.102226E-05
19.42596,18.40534,17.5404,17.10209,16.80152,GALAXY,0.1939075,9.645892E-06
18.88637,17.38405,16.60612,16.15708,15.86358,GALAXY,0.06789033,1.469123E-05
19.32863,17.8015,17.25192,17.0596,16.73515,GALAXY,0.03271353,1.418838E-05
19.32041,17.51541,16.52693,16.01175,15.68637,GALAXY,0.06543567,1.15238E-05
18.95657,17.48573,16.68804,16.26645,15.96596,GALAXY,0.08795685,1.01012E-05
16.93179,16.19018,15.95554,15.81917,15.71906,GALAXY,0.02202795,4.366002E-06
19.33832,17.99777,17.1447,16.68947,16.40304,GALAXY,0.1441326,1.310009E-05
18.59406,16.56873,15.66528,15.23138,14.89439,GALAXY,0.05348448,1.465194E-05
19.55246,18.17408,17.49706,17.12998,16.92027,GALAXY,0.1071077,1.148917E-05
19.14018,17.2873,16.33599,15.93385,15.56887,GALAXY,0.08908854,1.327005E-05
18.98629,18.87004,18.6427,18.7358,18.75878,GALAXY,0,0
15.5588,13.77434,12.95219,12.51371,12.16736,GALAXY,0.0220727,6.313954E-06
19.26685,19.04542,18.9702,18.96301,18.95943,QSO,1.421652,0.0004506976
19.3035,17.90728,17.25062,16.8549,16.58678,GALAXY,0.05615441,9.687044E-06
18.95553,18.68923,18.58355,18.46217,18.23439,QSO,0.4300133,6.366361E-05
19.05349,17.22729,16.38149,15.99095,15.68847,GALAXY,0.06076315,1.66938E-05
18.42121,18.17143,17.85289,17.95793,18.08777,QSO,1.070234,0.0003098238
18.90448,17.97338,17.58631,17.31269,17.16268,GALAXY,0.119073,7.176651E-06
18.54381,17.43306,17.08236,16.75313,16.69906,GALAXY,0.09225437,6.756346E-06
19.03877,17.73796,17.1162,16.77124,16.56833,GALAXY,0.04953812,2.008543E-05
19.58479,17.75654,17.02653,16.59971,16.31759,GALAXY,0.1166652,1.047415E-05
17.31553,16.364,15.9022,15.682,15.4663,GALAXY,0.01625797,6.950534E-06
18.36564,16.96991,16.26848,15.72774,15.34578,QSO,0.04921037,1.853511E-05
19.41647,17.35147,16.31788,15.8753,15.50761,GALAXY,0.1127028,2.007434E-05
19.15377,17.45299,16.55163,16.08472,15.70252,GALAXY,0.05442641,1.051176E-05
18.61111,16.4647,15.38803,14.80615,14.36664,GALAXY,0.05089919,1.476128E-05
18.5026,17.10673,16.53266,16.29182,16.17289,GALAXY,0,0
19.21762,17.69743,16.84076,16.40954,16.10635,GALAXY,0.113925,3.305704E-05
19.53964,19.05011,19.04756,18.93228,18.69041,QSO,2.265481,0.0002048039
18.56369,16.94836,15.96055,15.5104,15.16607,GALAXY,0.152439,3.266857E-05
17.70709,15.85576,14.99799,14.57407,14.26932,GALAXY,0.02824472,8.531659E-06
19.08286,17.56782,16.74309,16.36054,16.06921,GALAXY,0.08986948,1.378313E-05
17.83993,16.6356,16.23902,16.03044,15.91187,GALAXY,0.03057966,7.371238E-06
19.18584,18.32141,17.48152,16.98318,16.65377,QSO,0.1970219,3.411241E-05
19.04723,17.51085,16.90465,16.59581,16.36076,GALAXY,0.05502456,2.107767E-05
19.41674,17.34047,16.32712,15.86844,15.50073,GALAXY,0.1001688,2.072981E-05
19.35456,18.49791,17.59251,17.11343,16.80026,GALAXY,0.1837047,1.649122E-05
18.3096,16.4599,15.59393,15.17148,14.8493,GALAXY,0.05040544,1.384738E-05
18.76229,17.78098,17.41674,17.10732,17.00584,GALAXY,0.07532224,6.242535E-06
19.57,17.67319,16.70345,16.27465,15.89073,GALAXY,0.1279055,2.596087E-05
19.58517,18.27621,17.60311,17.23292,16.96309,GALAXY,0.0725696,1.555301E-05
19.47747,17.78577,16.99161,16.61337,16.33587,GALAXY,0.06178305,1.582552E-05
19.4689,18.33165,17.46985,17.03827,16.78489,GALAXY,0.1530784,1.52581E-05
18.38867,16.55941,15.72635,15.31522,14.99784,GALAXY,0.03619516,1.614507E-05
18.71674,17.54242,17.0489,16.68449,16.51634,GALAXY,0.07083251,5.887869E-06
19.38233,17.32447,16.2786,15.85202,15.48642,GALAXY,0.1021582,2.548053E-05
19.54141,19.21008,18.98447,18.86052,18.65671,QSO,2.152367,0.0005371337
19.49947,18.18458,17.46534,17.02266,16.72672,GALAXY,0.1074777,8.622321E-06
18.90309,17.75058,17.38103,17.17766,17.05208,GALAXY,0.03399862,7.399088E-06
19.00402,17.0753,16.22217,15.81723,15.49659,GALAXY,0.05181143,1.171607E-05
19.4964,19.12073,18.89048,18.68028,18.52148,QSO,0.4472508,0.0001389817
17.55143,16.31857,15.76205,15.45985,15.25942,GALAXY,0.03128996,1.483993E-05
19.2852,18.22858,17.66878,17.34915,17.08889,GALAXY,0.05089707,7.79308E-06
19.26057,17.63018,17.0804,16.67271,16.5484,GALAXY,0.06560329,1.01956E-05
18.33017,16.81164,16.12506,15.70517,15.41138,GALAXY,0.05883537,1.274743E-05
17.24454,16.08535,15.57107,15.27591,15.08238,GALAXY,0.02304333,1.051594E-05
18.92052,17.60269,16.9593,16.58035,16.64044,GALAXY,0.03164288,8.760486E-06
18.71046,17.34403,16.43046,15.9838,15.63388,GALAXY,0.03130834,5.541342E-06
19.46512,17.52969,16.61999,16.20802,15.86934,GALAXY,0.05525185,1.903733E-05
18.73012,18.44058,18.24631,18.26691,18.13635,QSO,0.8838506,0.0002070828
17.49326,16.36665,15.98156,15.77742,15.58738,GALAXY,0.03434215,7.042855E-06
19.04011,17.72535,17.10154,16.82271,16.61452,GALAXY,0.0523042,2.455121E-05
19.29978,17.54178,16.67559,16.27571,15.93948,GALAXY,0.05016288,2.02672E-05
19.42523,19.19516,19.06269,18.75622,18.76398,QSO,1.760519,0.0003693355
19.36541,17.71482,16.85817,16.42713,16.10363,GALAXY,0.1067361,1.348464E-05
19.32938,18.04557,17.48796,17.21126,16.97953,GALAXY,0.1411278,2.725022E-05
19.2129,18.9049,18.52192,18.45047,18.43945,QSO,1.120872,0.0004324132
18.35434,17.09916,16.49661,16.20484,16.03421,GALAXY,0.0330619,1.220559E-05
18.35641,16.53646,15.72104,15.32286,15.023,GALAXY,0.03272505,1.010996E-05
18.32753,16.27896,15.33193,14.86648,14.52532,GALAXY,0.05801063,1.030131E-05
18.18789,16.85018,16.35707,16.1054,16.03709,GALAXY,0.03189712,1.910151E-05
19.19805,17.96483,17.10932,16.66474,16.39022,GALAXY,0.1971015,1.670625E-05
18.90878,17.53466,16.8021,16.38091,16.0666,GALAXY,0.04920978,1.227779E-05
19.5472,18.19529,17.35639,16.92733,16.60183,GALAXY,0.1587259,1.654782E-05
19.49562,17.71825,16.8569,16.42997,16.10102,GALAXY,0.0506108,1.87223E-05
18.4409,16.56089,15.58011,15.12925,14.73629,GALAXY,0.1009354,2.220603E-05
19.13853,17.70413,17.08914,16.78196,16.57203,GALAXY,0.04194733,1.49001E-05
19.468,17.36783,16.38718,15.93723,15.59484,GALAXY,0.1001217,2.242757E-05
18.64507,17.42918,16.82617,16.51576,16.35439,GALAXY,0.05924704,1.019735E-05
19.494,18.28695,17.85354,17.49492,17.393,GALAXY,0.06667496,6.507411E-06
19.06599,17.90279,17.34059,17.04736,16.84617,GALAXY,0.03440511,6.813691E-06
19.06513,17.75775,17.24959,16.86195,16.66253,GALAXY,0.05987361,7.134657E-06
19.4505,18.03125,17.43967,17.05066,16.76239,GALAXY,0.1016371,8.146679E-06
19.35225,17.89112,17.14093,16.72363,16.47046,GALAXY,0.09020021,2.136614E-05
18.92524,17.34319,16.62952,16.20847,15.94772,GALAXY,0.08976816,1.651438E-05
19.13723,18.84263,18.91356,18.69249,18.83227,QSO,0.6492608,0.0001443307
18.90804,18.61337,18.4959,18.41975,18.27635,QSO,0.8483025,0.0002651489
18.79003,17.11209,16.28109,15.66446,15.35614,GALAXY,0.05610427,6.980894E-06
18.9951,17.47618,16.60998,16.15355,15.825,GALAXY,0.09733278,2.624507E-05
19.03035,17.05281,16.04609,15.49597,15.08456,GALAXY,0.05773805,1.952885E-05
16.54758,15.25763,14.60273,14.25948,13.95669,GALAXY,0.01094356,1.425913E-05
18.44259,17.27312,16.77444,16.49893,16.24804,GALAXY,0.04742354,9.404881E-06
16.42145,14.59476,13.66845,13.23456,12.90304,GALAXY,0.03549979,1.189695E-05
18.60838,17.88423,17.31876,16.90205,16.70194,QSO,0.1253071,2.747102E-05
19.59506,18.5484,17.66092,17.10657,16.78227,QSO,0.1580852,3.268765E-05
19.25643,17.50981,16.42344,16.15419,15.64284,GALAXY,0.0603833,2.016078E-05
19.12601,17.88646,17.44538,17.18036,17.06429,GALAXY,0.0615051,1.280248E-05
19.14805,17.5981,16.67897,16.22238,15.92344,GALAXY,0.1463663,1.454714E-05
19.25584,17.79562,17.04574,16.69111,16.39169,GALAXY,0.105021,4.397688E-05
19.43347,17.69729,16.89641,16.49462,16.21134,GALAXY,0.04117132,1.847569E-05
18.91914,16.93266,16.00616,15.548,15.20821,GALAXY,0.0550417,1.93767E-05
19.04171,17.57631,16.74022,16.23121,15.94182,GALAXY,0.07091825,1.298735E-05
18.90495,17.10032,16.25677,15.8358,15.47367,GALAXY,0.04829464,1.430238E-05
19.43725,19.44525,19.1927,19.21292,19.24689,QSO,1.262629,0.0003079743
19.13763,18.74409,18.65783,18.59094,18.42491,QSO,0.8189315,0.0001778987
19.26063,17.5665,16.96964,16.67371,16.45235,GALAXY,0.03426797,1.266002E-05
19.336,17.60238,16.7511,16.32818,16.11413,GALAXY,0.07487669,1.436436E-05
19.57055,17.29189,16.23541,15.7189,15.3208,GALAXY,0.1107835,3.154183E-05
17.09722,16.02777,15.59702,15.31849,15.13041,GALAXY,0.03345593,6.711164E-06
19.466,18.20368,17.73496,17.45867,17.4156,GALAXY,0.03461725,3.315095E-05
19.53288,18.71766,18.53467,18.47097,18.21225,QSO,1.092493,0.0001639527
19.02009,18.05745,17.57358,17.38707,17.22252,GALAXY,0.01684045,4.345457E-06
19.04525,17.45337,16.68143,16.23417,15.90872,GALAXY,0.06128378,1.044888E-05
19.48563,19.24202,19.02877,18.89256,18.86296,QSO,1.41843,0.0003669642
18.46912,16.6761,15.65896,15.11248,14.67609,GALAXY,0.04803014,9.577493E-06
18.7901,17.67011,17.25512,16.97505,16.82371,GALAXY,0.02971015,1.465971E-05
19.12547,17.41225,16.62183,16.22506,15.9456,GALAXY,0.03489533,1.831137E-05
